  0.00  -5.04  8533.02 -25.00  8.39    300.64      0
  0.00   5.04  8533.02   4.04 17.97    299.36      0
  0.00   0.00  8600.00   4.67 24.95    400.00      0
  0.00  -2.50  8608.17  21.59 11.85    400.32      0
  0.00   2.50  8608.17  12.69 15.33    399.68      0
  0.00  -4.98  8632.64 -25.00  9.05    400.64      0
  0.00   4.98  8632.64 -25.00 17.47    399.36      0
  0.00   0.00  8700.00 -25.00 25.02    500.00      0
  0.00  -2.47  8708.08  90.29 10.98    500.32      0
  0.00   2.47  8708.08  -1.38 15.99    499.68      0
  0.00  -4.93  8732.27 -25.00  8.84    500.64      0
  0.00   4.93  8732.27 -25.00 16.83    499.36      0
  0.00   0.00  8800.00 -25.00 25.40    600.00      0
  0.00  -2.44  8807.99 140.38 10.54    600.32      0
  0.00   2.44  8807.99 -24.24 16.49    599.68      0
  0.00  -4.87  8831.90 -25.00  7.94    600.64      0
  0.00   4.87  8831.90 -25.00 16.64    599.36      0
  0.00   0.00  8900.00 -25.00 25.80    700.00      0
  0.00  -2.41  8907.90 164.78 11.58    700.32      0
  0.00   2.41  8907.90 -25.00 16.02    699.68      0
  0.00  -4.82  8931.55 -25.00  6.80    700.64      0
  0.00   4.82  8931.55 -25.00 17.46    699.36      0
  0.00   0.00  9000.00 -25.00 25.99    800.00      0
  0.00  -2.39  9007.81 155.79 13.33    800.32      0
  0.00   2.39  9007.81 -25.00 15.16    799.68      0
  0.00  -4.76  9031.20 -25.00  6.68    800.64      0
  0.00   4.76  9031.20 -25.00 19.01    799.36      0
  0.00   0.00  9100.00 -25.00 26.08    900.00      0
  0.00  -2.36  9107.72 108.23 14.03    900.32      0
  0.00   2.36  9107.72 -25.00 15.07    899.68      0
  0.00  -4.71  9130.85 -25.00  7.18    900.64      0
  0.00   4.71  9130.85 -25.00 20.07    899.36      0
  0.00   0.00  9200.00 -25.00 26.37   1000.00      0
  0.00  -2.33  9207.64  28.59 13.45   1000.32      0
  0.00   2.33  9207.64 -25.00 15.90    999.68      0
  0.00  -4.66  9230.52 -21.11  7.25   1000.64      0
  0.00   4.66  9230.52 -25.00 19.68    999.36      0
  0.00   0.00  9300.00 -25.00 27.00   1100.00      0
  0.00  -2.31  9307.56 -25.00 12.99   1100.32      0
  0.00   2.31  9307.56 -25.00 16.57   1099.68      0
  0.00  -4.61  9330.19   8.32  6.77   1100.64      0
  0.00   4.61  9330.19  68.36 18.07   1099.36      0
  0.00   0.00  9400.00 -16.85 27.84   1200.00      0
  0.00  -2.28  9407.48 -25.00 13.57   1200.32      0
  0.00   2.28  9407.48 -25.00 16.32   1199.68      0
  0.00  -4.56  9429.87  33.69  6.53   1200.64      0
  0.00   4.56  9429.87 159.35 16.63   1199.36      0
  0.00   0.00  9500.00   9.77 28.69   1300.00      0
  0.00  -2.26  9507.40 -25.00 14.12   1300.32      0
