ID	l [deg]	b [deg]	Area [pc^2]	Distance [kpc]	Flag	Mass [M_o]	# of distance points
480 	30.56716666666561 	-0.051166666666661545  	10.968868145410742   	9.3 	B	2690.8053965934473 	1 
481 	30.521499999998948	-0.043833333333328936  	16.506182834184905   	6.38	B	2340.466715733721  	2 
482 	30.571499999998945	-0.08349999999999164   	2.0136003453302442   	8.7 	B	423.76191603856967 	1 
483 	30.438499999998957	-0.10016666666665663   	25.71515022679083    	5.03	B	3153.9820609410885 	1 
484 	30.48349999999895 	-0.05916666666666073   	15.619298436224982   	9.02	B	1625.099258476344  	1 
485 	30.470833333332287	-0.14783333333331855   	6.297263312204636    	7.19	B	795.0916759601612  	1 
486 	30.454499999998955	-0.13549999999998644   	3.8860885054173226   	5.03	B	729.2450941866139  	1 
487 	30.562833333332275	0.5654999999999434     	22.766020961887396   	9.43	A	693.605793830679   	1 
488 	30.492833333332282	0.9571666666665709     	9.693733912907701    	3.07	A	197.98047709349544 	3 
489 	30.497833333332284	-1.0304999999998967    	0.22983970880797208  	0.89	A	6.415807810324119  	2 
490 	30.48816666666562 	-1.0591666666665607    	0.055105291239715415 	0.9 	A	0.7561034276146065 	1 
491 	30.493166666665616	-0.38983333333329434   	0.18429823008022617  	0.87	A	11.26994391051924  	1 
492 	30.426166666665623	-0.21449999999997854   	0.9844436639149104   	5.86	A	290.8533023181614  	1 
493 	30.41483333333229 	0.14283333333331905    	2.8567306580425984   	5.33	B	605.8738040180949  	1 
494 	30.389833333332295	0.12216666666665445    	3.25973240006745     	7.96	B	632.8054607805609  	1 
495 	30.35516666666563 	0.10716666666665595    	24.280851368434845   	9.05	A	4007.789433197547  	3 
496 	30.311833333332302	0.15849999999998415    	4.682048049131899    	9.49	B	437.91214614361513 	1 
497 	30.420499999998956	-0.19383333333331396   	0.6967473356392285   	5.47	A	114.81776105841318 	1 
498 	30.400166666665626	-0.29583333333330375   	5.785499775225972    	8.67	A	728.8037051376904  	1 
499 	30.37716666666563 	0.30849999999996913    	0.36848475356797794  	5.27	B	15.092079528513848 	1 
500 	30.357499999998964	-0.8371666666665829    	8.997249556871614    	4.21	A	512.5223670678143  	2 
501 	30.32449999999897 	-0.8521666666665815    	0.6908791315102174   	4.38	A	18.797910871154393 	1 
502 	30.355499999998965	-0.08849999999999114   	6.305066716955183    	7.85	A	439.81803193427146 	1 
503 	30.35616666666563 	0.4224999999999577     	27.75867617051789    	9.24	A	2908.1333092905415 	1 
504 	30.362499999998963	-0.303833333333303     	4.471194869943658    	8.81	B	618.7866802233453  	1 
505 	30.3498333333323  	-0.27383333333330595   	5.964583743700075    	5.71	B	1396.5726372895963 	1 
506 	30.3318333333323  	-0.2551666666666412    	1.732633262936261    	8.57	B	584.9072394436267  	1 
507 	30.308833333332302	-0.24549999999997546   	2.1088472773748093   	5.71	B	709.1461278405395  	1 
508 	30.303166666665636	-0.28516666666663815   	12.207780587913149   	8.81	B	2864.1020515040386 	2 
509 	30.274833333332307	-0.23183333333331016   	0.637840777772182    	5.71	B	168.59661755298964 	1 
510 	30.252499999998975	-0.22783333333331057   	9.70690046610525     	8.56	B	1020.2112979568127 	2 
511 	30.262499999998973	-0.28849999999997117   	3.8579435278400482   	5.71	A	456.6674467563874  	1 
512 	30.236166666665643	-0.24549999999997546   	1.664886941086978    	8.62	B	325.52198205798345 	1 
513 	30.229166666665645	-0.22783333333331057   	0.9289257717647297   	5.74	B	298.059857076159   	1 
514 	30.218166666665645	-0.19316666666664736   	7.250377592343927    	8.52	B	3329.7304980041895 	1 
515 	30.228499999998977	-0.18283333333331506   	0.910406454189556    	8.62	A	46.33585175548975  	1 
516 	30.355499999998965	-0.3448333333332988    	5.092798710004811    	8.65	A	302.1071170691106  	1 
517 	30.335166666665632	-0.7894999999999209    	2.4096164551450747   	9.93	A	88.51578576867277  	1 
518 	30.317166666665635	-0.7854999999999214    	20.55645432759863    	9.94	A	991.4673374247933  	3 
519 	30.3218333333323  	-0.7498333333332583    	0.5312059604134889   	4.41	A	18.178862916543242 	1 
520 	30.284499999998967	-0.7431666666665924    	3.650642201305092    	4.41	A	63.14421808185648  	2 
521 	30.292166666665636	0.456166666666621      	4.576837132055626    	6.3 	A	126.52038024589687 	1 
522 	30.273499999998972	-0.03583333333332975   	1.3103032105466763   	5.31	A	43.188087192179076 	1 
523 	30.247833333332306	-0.7798333333332553    	12.661900368692415   	9.98	A	251.0080583696917  	1 
524 	30.218166666665642	-0.08583333333332474   	6.614645944970704    	9.19	A	275.9331606069906  	1 
525 	30.14816666666565 	0.23149999999997684    	79.50938630447418    	8.93	A	2225.4401671645787 	2 
526 	30.122166666665652	0.06816666666665985    	42.75893017578134    	5.85	B	2085.469214317546  	3 
527 	30.06316666666566 	0.10849999999998915    	23.27091871668754    	5.38	B	1343.548254246644  	2 
528 	30.13816666666565 	-0.07416666666665925   	25.349378162423466   	4.86	A	650.497266512694   	2 
529 	30.131166666665656	-0.6441666666666022    	14.937862752730263   	4.53	A	178.79453565685358 	1 
530 	30.132166666665654	-0.18816666666664786   	26.305237285824344   	9.0 	A	779.855333884152   	1 
531 	30.086499999998992	-0.2781666666666388    	14.623737982961003   	9.04	A	832.684816539165   	1 
532 	30.07049999999899 	-0.552833333333278     	19.63568169861338    	8.57	A	457.84742079951843 	2 
533 	30.011166666665666	-0.26149999999997386   	15.221669004862195   	8.75	B	3261.4433784207235 	1 
534 	29.969499999999   	-0.2598333333333074    	4.370630292525332    	4.03	B	587.8539649084581  	1 
535 	30.00516666666567 	-0.036166666666663044  	9.596769057077859    	9.24	B	3628.542303048741  	2 
536 	30.022833333332333	-0.052499999999994745  	4.110032096986718    	9.34	B	1148.5753533759728 	1 
537 	30.017499999999   	-0.08349999999999164   	2.395523573912502    	5.64	B	410.14581491223544 	1 
538 	29.999833333332337	0.0001666666666666483  	6.050477878488634    	8.88	B	1918.5541726811014 	1 
539 	29.97283333333234 	-0.045833333333328743  	12.591326093795507   	8.81	B	7182.574866874258  	1 
540 	30.008166666665666	0.28849999999997117    	14.422930064116708   	8.88	A	349.3120968310564  	1 
541 	29.958833333332336	-0.4198333333332913    	17.49981967921249    	4.15	A	773.0618326851582  	3 
542 	30.012166666665664	0.09449999999999054    	9.044773841154333    	8.51	A	996.0782965304412  	1 
543 	30.000499999998997	-1.079499999999892     	2.609356568086045    	4.34	A	114.74574321293716 	1 
544 	29.962499999999004	-0.7904999999999208    	4.665956173620811    	4.75	B	421.67576207127865 	2 
545 	29.888499999999013	-0.8054999999999194    	31.206978491358917   	9.74	B	5144.976258121554  	2 
546 	29.851499999999017	-0.7641666666665902    	73.53799287558576    	9.77	B	6061.199929426401  	1 
547 	29.87516666666568 	-0.7868333333332546    	2.390289908176738    	4.7 	B	145.36320272624297 	1 
548 	29.861499999999015	-0.8211666666665844    	0.6827110997081841   	4.75	B	80.33494163126342  	1 
549 	29.953166666665673	0.15416666666665124    	4.336691163313797    	5.26	A	239.77232695298906 	1 
550 	29.92883333333234 	-0.8951666666665771    	8.24165953825363     	4.04	A	156.58824171098343 	2 
551 	29.912166666665673	-1.0741666666665592    	3.2085854463506225   	2.87	A	77.40040040497334  	1 
552 	29.900833333332343	-0.21516666666664513   	62.92598546577432    	8.98	A	3850.011749920161  	3 
553 	29.893166666665675	-0.28149999999997183   	8.255321846147972    	8.74	A	620.0537263807614  	1 
554 	29.84616666666568 	-0.4744999999999525    	7.118882378737123    	3.97	A	252.58742753790506 	1 
555 	29.868499999999013	-0.3111666666666355    	5.402897798108943    	8.82	A	450.03050667796066 	1 
556 	29.87116666666568 	-0.29016666666663765   	0.9057489486108559   	8.82	A	111.11426485218502 	1 
557 	29.858833333332345	0.03016666666666365    	5.204969096039382    	8.76	B	1235.6755134919463 	1 
558 	29.84616666666568 	0.002833333333333049   	0.27588268934782956  	5.71	B	58.07854060733718  	1 
559 	29.837499999999014	-0.03249999999999675   	4.078865693684598    	8.91	B	969.3803668099167  	1 
560 	29.82883333333235 	-0.06316666666666035   	4.33702097597884     	8.88	B	631.4783719450849  	1 
561 	29.82583333333235 	-0.044166666666662246  	0.9843494355930559   	5.71	B	197.61335361703277 	1 
562 	29.79949999999902 	-0.03283333333333005   	6.661681832759638    	9.38	B	667.3990108515119  	1 
563 	29.849833333332345	-0.2664999999999733    	21.499318471871337   	9.12	A	795.5185997355537  	1 
564 	29.81083333333235 	0.22416666666664425    	1.544216947188934    	9.78	B	128.60652978624145 	1 
565 	29.777166666665686	0.21216666666664546    	7.224875021959245    	4.68	B	640.3743840282308  	1 
566 	29.792166666665686	-0.08016666666665864   	3.8214161084128664   	8.92	A	224.75492620526376 	1 
567 	29.786833333332353	-0.27049999999997293   	7.852790876806851    	9.01	A	938.984871362055   	2 
568 	29.774833333332353	-0.30183333333330314   	23.064017230977797   	9.4 	A	1823.4683866987893 	1 
569 	29.74483333333236 	-0.8801666666665786    	5.0532969790137106   	4.39	A	91.99074739170389  	1 
570 	29.750499999999025	0.14516666666665212    	4.7504433516247655   	8.76	A	405.35223021305666 	1 
571 	29.71849999999903 	-0.7901666666665876    	71.647686177067      	9.83	A	2669.1355083252033 	3 
572 	29.722166666665697	-0.32316666666663435   	3.6106744665851997   	9.83	A	104.44376792450521 	1 
573 	29.57516666666571 	-0.6048333333332728    	44.95607414953487    	4.36	A	2815.952152501477  	8 
574 	29.634499999999036	0.10749999999998924    	8.87349800577006     	6.06	B	235.01878187548527 	1 
575 	29.62383333333237 	0.256166666666641      	7.043436269444953    	4.39	A	467.3272120806972  	2 
576 	29.56416666666571 	0.22349999999997763    	7.336905023363588    	4.44	B	369.70928071001566 	3 
577 	29.600166666665707	0.11349999999998864    	7.923023970039679    	8.43	B	151.07762220045083 	1 
578 	29.559833333332378	0.18383333333331492    	7.282859069662929    	4.44	B	697.962926811191   	1 
579 	29.530499999999048	0.17716666666664893    	6.2277339156732605   	10.0	B	855.4444914181832  	1 
580 	29.491833333332384	0.15149999999998484    	4.46779883925451     	4.44	B	255.529918569268   	1 
581 	29.500166666665717	0.19916666666664673    	1.6894364786428342   	4.44	B	199.74504162186318 	1 
582 	29.63983333333237 	0.3711666666666295     	8.087760383579715    	9.89	A	577.2155703471407  	1 
583 	29.606166666665704	-0.011499999999998851  	9.665083321183149    	5.63	A	291.89712471410456 	1 
584 	29.59183333333237 	-0.38349999999996165   	7.054101405930338    	9.35	B	315.43890020989363 	1 
585 	29.559833333332374	-0.3558333333332977    	32.14587150756174    	9.35	B	2122.959075457421  	2 
586 	29.55516666666571 	-0.4098333333332923    	27.083133459933048   	9.35	B	1612.0449979706866 	3 
587 	29.501166666665714	-0.32783333333330056   	14.656626388537186   	9.31	A	551.7786607309201  	1 
588 	29.52883333333238 	-0.08016666666665866   	2.2802846039918645   	3.95	A	63.38398488844324  	1 
589 	29.50183333333238 	0.38549999999996143    	4.771880328693052    	4.61	A	426.36695449674926 	1 
590 	29.509499999999047	-0.20049999999997992   	2.929395725369792    	4.75	A	124.90628306771056 	1 
591 	29.476833333332387	-0.24816666666664183   	6.8100942963149995   	4.38	B	672.4938814484522  	2 
592 	29.469166666665718	-0.20449999999997953   	4.604466216340024    	9.74	B	349.3770161360509  	1 
593 	29.433166666665723	-0.21149999999997882   	8.809810667039162    	9.36	A	242.32336157733315 	1 
594 	29.462833333332387	-0.8391666666665827    	1.4468805664153668   	4.54	A	43.84564575182556  	1 
595 	29.44083333333239 	0.12983333333332034    	3.9216588507579098   	4.48	B	315.98167719045574 	1 
596 	29.41783333333239 	0.14116666666665253    	22.869630484880016   	9.98	B	2034.1981375842101 	1 
597 	29.390499999999058	0.18916666666664775    	5.238709577462197    	9.98	B	312.76656347021594 	1 
598 	29.429166666665722	-0.17316666666664934   	4.009837497732551    	4.8 	A	358.40381580265614 	1 
599 	29.41249999999906 	-0.7381666666665928    	0.2228337349235855   	0.72	A	11.73174827351987  	1 
600 	29.413499999999058	-0.719499999999928     	0.0016120083084160519	0.68	A	0.01624633884310655	1 
601 	29.410499999999058	-0.645166666666602     	8.234000887700969    	3.68	A	370.16283626145986 	3 
602 	29.42383333333239 	-0.5071666666666159    	1.84065017014419     	3.79	A	37.376678654044426 	1 
603 	29.375833333332395	-0.5871666666666079    	1.3615799177457817   	3.72	B	55.98592650976962  	1 
604 	29.290166666665737	-0.6284999999999371    	4.4444553971412875   	3.72	B	379.21790730229986 	2 
605 	29.3398333333324  	-0.6191666666666047    	0.3527637599193962   	4.76	B	24.651714687582302 	1 
606 	29.241499999999075	-0.6731666666665993    	13.2805396821781     	4.64	B	616.6478789093043  	5 
607 	29.227166666665745	-0.6291666666666037    	1.9117088239695776   	3.74	B	95.71929399258576  	1 
608 	29.23083333333241 	-0.6118333333332721    	0.9254477583740021   	4.64	B	51.054176207142106 	1 
609 	29.389833333332394	-0.09349999999999065   	42.2446179319284     	8.7 	A	3308.4493692584288 	2 
610 	29.370499999999062	-0.11649999999998834   	0.30462825062995846  	5.6 	A	17.53298838987722  	1 
611 	29.36949999999906 	-0.4548333333332878    	6.190263969333597    	4.52	A	660.9345523394499  	1 
612 	29.3418333333324  	-0.4514999999999548    	2.951231040484022    	4.35	A	288.3522487127851  	2 
613 	29.359833333332396	-0.678499999999932     	0.3789393046464266   	4.52	B	23.494877251411467 	1 
614 	29.350499999999062	-0.7964999999999203    	0.02297503103645402  	0.68	A	1.018385584889083  	1 
615 	29.340499999999064	-0.7554999999999243    	1.7077458403537378   	3.85	B	91.56919655354157  	1 
616 	29.340833333332398	-0.6864999999999313    	0.5879562974131153   	3.8 	B	22.48186842332062  	1 
617 	29.340833333332398	-0.7791666666665886    	0.025416519348229787 	0.68	B	2.411245568747558  	1 
618 	29.336499999999067	-0.7894999999999209    	0.007277513237023923 	0.68	B	0.8858711372758694 	1 
619 	29.322499999999067	-0.8088333333332524    	0.16913566785487644  	0.68	B	22.177502074783316 	3 
620 	29.309166666665735	-0.7648333333332568    	0.49039359266592136  	3.72	B	58.72905622596889  	1 
621 	29.273833333332405	-0.7838333333332549    	0.029642172195534004 	0.68	B	2.396334092034922  	1 
622 	29.248499999999073	-0.7614999999999238    	0.057994215156228324 	3.86	B	3.5166829854125647 	1 
623 	29.325499999999067	0.13949999999998602    	26.49565440663152    	9.94	A	2280.1297107032997 	1 
624 	29.29349999999907 	0.12949999999998704    	5.146431132019555    	4.66	A	529.3644670196825  	2 
625 	29.302166666665734	0.36616666666663006    	2.207079439825472    	4.56	B	51.62208642474286  	1 
626 	29.296166666665737	-0.4521666666666214    	2.146082400914834    	4.57	A	54.55901943520874  	1 
627 	29.279166666665738	-0.10216666666665644   	1.9371644697330606   	5.44	B	305.71700635373594 	1 
628 	29.273833333332405	-0.12949999999998704   	1.5270961755729409   	3.62	B	285.87853662001027 	1 
629 	29.252833333332408	-0.14516666666665215   	0.09845408301025468  	2.96	B	4.734526806557806  	1 
630 	29.246499999999077	0.08016666666665864    	19.51712378651863    	5.31	B	2371.6480105481223 	1 
631 	29.229166666665744	0.024166666666664248   	6.242311216449971    	5.31	B	1208.636232865569  	2 
632 	29.191833333332415	0.13183333333332015    	27.905094127824725   	9.09	A	1519.5414645722785 	1 
633 	29.210166666665746	0.004166666666666249   	0.9333405243369625   	5.31	B	153.34177801558292 	1 
634 	29.187499999999083	0.002833333333333049   	9.173464465869612    	9.27	B	1450.0355205424678 	1 
635 	29.15083333333242 	0.13849999999998613    	0.4771428262903534   	4.57	B	134.03248279532932 	1 
636 	29.14549999999909 	0.12649999999998734    	0.28173075826539257  	5.33	B	85.95363911946093  	1 
637 	29.13883333333242 	0.03249999999999674    	1.246607772377051    	5.36	B	293.31368055529475 	1 
638 	29.110833333332423	0.10416666666665625    	4.164422914837595    	5.33	B	748.7953274011101  	2 
639 	29.11749999999909 	0.025166666666664145   	2.6799149927232078   	5.36	B	613.0230810001358  	1 
640 	29.090833333332426	0.09049999999999095    	1.9319257473481282   	9.23	B	205.33041775929652 	1 
641 	29.07416666666576 	0.024833333333330848   	1.5555633774568671   	9.2 	B	76.64798152524332  	1 
642 	28.9924999999991  	0.03116666666666354    	25.31625066601913    	5.36	B	2701.402733789932  	4 
643 	28.88016666666578 	0.06916666666665974    	64.88753904460678    	5.39	B	5610.689245313325  	2 
644 	28.92249999999911 	0.12583333333332075    	29.59135961020496    	8.63	A	749.856102282888   	1 
645 	28.934499999999108	0.033499999999996644   	1.3186943610701525   	9.41	A	20.872397684257134 	1 
646 	28.875499999999114	0.10649999999998935    	0.3682274601566727   	3.25	B	24.505497777289126 	1 
647 	29.236499999999076	-0.05083333333332825   	0.7725809352125588   	3.66	A	138.4070035851921  	1 
648 	29.234166666665747	-0.3321666666666334    	5.972673119899681    	5.08	A	191.68949293897592 	1 
649 	29.212166666665745	-0.15249999999998473   	9.486457707155964    	5.34	A	221.49942657112229 	1 
650 	29.200166666665744	-0.3431666666666323    	1.0871033322537813   	5.15	B	72.28750597061459  	1 
651 	29.174166666665748	-0.3288333333333004    	2.3490422590594826   	9.32	B	124.91523520238437 	1 
652 	29.14283333333242 	-0.3331666666666333    	6.665352800977973    	5.15	B	485.2126340636893  	2 
653 	29.11783333333242 	-0.3224999999999677    	1.6599738818009036   	5.16	B	160.8921595122282  	1 
654 	29.11683333333242 	-0.3464999999999653    	1.5395364396104017   	9.5 	B	77.30150341752243  	1 
655 	29.103166666665754	-0.29783333333330353   	9.36268559776321     	9.38	B	906.3072855174078  	1 
656 	29.078833333332422	-0.2878333333333045    	2.17257505914514     	9.39	B	50.22673893410294  	1 
657 	29.183833333332416	0.5674999999999433     	3.3889439341091196   	9.85	A	378.9374898991636  	1 
658 	29.152499999999083	-0.7788333333332554    	2.521707616958035    	3.5 	A	101.46960575904527 	2 
659 	29.12383333333242 	0.24083333333330925    	22.413325436270032   	5.21	B	934.695578385533   	1 
660 	29.140166666665753	0.20016666666664665    	2.615730575902062    	4.55	B	93.47641427237296  	1 
661 	29.106499999999087	0.20183333333331316    	0.43540416096950346  	9.23	B	8.453731787729367  	1 
662 	29.12583333333242 	-0.6354999999999364    	0.45068993417188163  	3.5 	B	4.788283503484122  	1 
663 	29.103166666665754	-0.6098333333332724    	3.3396860687057477   	2.99	B	109.15824480786776 	2 
664 	29.09916666666576 	-0.5404999999999459    	19.96886754126963    	4.49	A	399.3360302997137  	3 
665 	29.046166666665762	-0.6318333333332701    	6.589526332836904    	3.5 	A	171.4599879789659  	4 
666 	29.02683333333243 	-0.6231666666666043    	0.6882661368218248   	3.5 	A	13.018583774145053 	1 
667 	29.045499999999095	0.2874999999999713     	11.4401752634815     	9.3 	A	340.3640862581886  	1 
668 	28.985166666665766	-0.18583333333331475   	0.8261337606955127   	9.32	B	121.19072758554755 	1 
669 	28.962833333332437	-0.04783333333332855   	176.87463633091915   	9.33	A	8445.886488909733  	3 
670 	28.962833333332437	-0.7351666666665931    	10.080119407610402   	3.3 	A	512.3038927780868  	1 
671 	28.900833333332443	-0.46149999999995384   	18.382679102896628   	9.98	A	1337.3625482143002 	2 
672 	28.973833333332436	0.40683333333329263    	2.1169620282054833   	9.25	B	97.55081264673683  	1 
673 	28.956166666665773	-0.20149999999997983   	0.9992328904152055   	5.27	A	107.40653001900786 	1 
674 	28.79049999999912 	0.13816666666665284    	24.954966012247894   	3.14	A	1174.3869888646152 	1 
675 	28.847499999999116	0.2511666666666415     	2.0721129381036403   	3.29	A	82.43359796237984  	1 
676 	28.72383333333246 	0.11816666666665482    	1.9069504866402898   	8.65	B	117.82197162343782 	1 
677 	28.718833333332462	0.14583333333331877    	32.40610825422396    	9.16	B	2530.8202798052043 	1 
678 	28.705166666665797	0.11683333333332163    	0.24326239448599263  	9.25	B	14.65907668438474  	1 
679 	28.6651666666658  	-0.059833333333327354  	1.319846569691226    	5.31	B	45.14622112480998  	1 
680 	28.641499999999137	-0.07449999999999257   	3.697097332598561    	5.31	B	252.07109818113116 	1 
681 	28.66083333333247 	0.1418333333333191     	0.8331119737790427   	4.45	B	235.7480376926561  	1 
682 	28.648499999999135	0.12483333333332086    	0.4184176139425829   	8.79	B	126.09046042525003 	1 
683 	28.64483333333247 	0.13749999999998624    	0.27748057694651945  	4.45	B	66.45257009040066  	1 
684 	28.60949999999914 	-0.25816666666664084   	19.519264092818187   	8.87	A	1678.9895310677464 	1 
685 	28.629499999999137	0.15816666666665086    	4.724235866068951    	5.61	B	282.59057999347493 	2 
686 	28.52783333333248 	-0.25083333333330826   	21.156672887552272   	5.31	B	3730.165481570702  	4 
687 	28.55583333333248 	-0.010499999999998955  	19.676285078503145   	9.84	B	1997.13470028297   	2 
688 	28.50949999999915 	-0.13883333333331943   	20.564030284675734   	5.31	B	1865.380008215787  	1 
689 	28.54483333333248 	-0.32216666666663446   	7.62609829240968     	5.31	B	1186.4208063692877 	1 
690 	28.54049999999915 	-0.28283333333330507   	5.485522836287179    	5.31	B	1010.7896757298759 	1 
691 	28.54783333333248 	0.19883333333331338    	2.615834741521078    	5.31	B	132.89408269318997 	1 
692 	28.514833333332483	-0.37449999999996253   	3.054758570621146    	2.95	B	411.1704529624409  	1 
693 	28.520833333332483	-0.04949999999999505   	6.283347660771534    	5.31	B	616.7943226466979  	1 
694 	28.524166666665817	-0.09949999999999004   	0.7572219353671015   	9.82	A	15.127423951647707 	1 
695 	28.525833333332482	0.22516666666664414    	2.4469172846625478   	5.31	B	105.17865194350098 	1 
696 	28.44983333333249 	0.1954999999999804     	20.9314496117409     	5.31	B	1718.838105452416  	2 
697 	28.49549999999915 	-0.18683333333331464   	4.459611728248084    	5.31	B	305.0843369643512  	1 
698 	28.48516666666582 	-0.04916666666666175   	11.977804031421657   	9.73	B	636.6906876271396  	1 
699 	28.39349999999916 	-0.11316666666665537   	74.90868893331411    	5.31	B	4638.430949563229  	3 
700 	28.481833333332485	-0.37116666666662956   	2.36484439601942     	5.31	A	251.44905592396168 	1 
701 	28.471499999999153	0.04683333333332862    	0.8000405811341551   	4.47	A	74.38017916293222  	1 
702 	28.470499999999156	-0.13983333333331938   	0.48098530088530583  	5.31	B	24.135908703405338 	1 
703 	28.443166666665824	0.28116666666663853    	8.830575800234191    	4.54	A	443.64785952875593 	2 
704 	28.447166666665822	-0.32883333333330045   	2.265075056221831    	2.95	B	311.73288439345447 	2 
705 	28.406833333332493	0.07749999999999224    	53.45235456862297    	5.31	B	14342.240147959305 	6 
706 	28.397833333332496	0.12649999999998734    	8.706406547572708    	5.31	B	899.1854483961331  	2 
707 	28.417166666665825	0.20616666666664601    	2.4684188880087614   	9.14	B	208.7679280268069  	1 
708 	28.40149999999916 	0.20583333333331272    	0.542949439180288    	9.52	B	18.27390609996101  	1 
709 	28.364499999999165	0.1204999999999879     	21.785580255178097   	5.31	B	3024.903347913411  	5 
710 	28.357499999999167	-0.34483333333329885   	3.463285033557093    	5.31	B	259.2828810636867  	1 
711 	28.312833333332502	-0.30549999999996946   	4.022525879427707    	5.31	B	337.6774366627329  	1 
712 	28.354499999999167	-0.37683333333329566   	4.270653217185999    	5.31	B	327.2539112879697  	1 
713 	28.3418333333325  	0.03416666666666324    	6.472306171833619    	5.31	B	642.6661619811485  	2 
714 	28.272499999999173	-0.16916666666664976   	25.410148058278082   	5.31	B	4912.851611870594  	2 
715 	28.280833333332506	0.2548333333333079     	9.28148844358632     	9.78	B	306.07011666740937 	1 
716 	28.26116666666584 	-0.24749999999997524   	9.938160230246877    	9.41	B	732.4491598876851  	1 
717 	28.25183333333251 	0.19383333333331393    	3.1412535903473415   	5.41	A	103.49968548785706 	1 
718 	28.226166666665847	0.0014999999999998348  	7.448167009790609    	8.84	A	658.1674428877341  	1 
719 	28.232499999999177	0.23383333333330997    	1.356908751768123    	9.77	B	140.50087104521063 	1 
720 	28.224166666665845	0.2181666666666448     	1.832605853630247    	5.48	B	204.1504856026959  	1 
721 	28.22749999999918 	-0.18816666666664786   	0.338789249631515    	5.31	B	39.07990004712495  	1 
722 	28.206833333332515	-0.038833333333329445  	7.5192992117996855   	9.48	B	1394.557754167889  	1 
723 	28.20716666666585 	0.02483333333333082    	3.566666459025772    	5.91	B	537.2003724552196  	1 
724 	28.193499999999183	0.012833333333332031   	0.8062534057194487   	5.91	B	95.84257583661989  	1 
725 	28.196499999999183	-0.05583333333332774   	1.5116680884966756   	5.31	B	275.77743337130767 	1 
726 	28.184833333332517	-0.08649999999999136   	2.3972918171108892   	5.31	B	313.69930964209965 	1 
727 	28.18416666666585 	-0.20483333333331286   	1.6586946511004164   	9.2 	B	279.50505518534504 	1 
728 	28.180499999999185	-0.21783333333331156   	1.2749058303616827   	9.19	B	76.948126372079    	1 
729 	28.16516666666585 	-0.20916666666664574   	1.4343668794258226   	5.31	B	235.46520734261802 	2 
730 	28.139499999999188	-0.14149999999998586   	1.676587783568921    	9.38	B	67.78447233461331  	1 
731 	28.836166666665783	0.49283333333328405    	4.417660274120959    	9.84	B	1272.7392703570272 	2 
732 	28.82483333333245 	0.48416666666661823    	0.3780707253049181   	4.76	B	90.4162250749628   	1 
733 	28.85883333333245 	0.316166666666635      	11.133462075844989   	9.0 	A	465.6153405255489  	2 
734 	28.854833333332447	0.37883333333329544    	2.818388602183995    	9.84	A	194.94426033072912 	1 
735 	28.84116666666578 	-0.4171666666666249    	11.77744428603318    	9.1 	A	592.3023124340888  	3 
736 	28.829166666665785	-0.33583333333329973   	14.404623883965522   	9.08	A	962.1697920466781  	1 
737 	28.815833333332453	0.4248333333332908     	8.028057579469808    	4.98	A	419.7613656531381  	1 
738 	28.786833333332456	-0.15516666666665113   	3.145442922644293    	5.4 	A	246.26679936418213 	1 
739 	28.761833333332454	-0.5484999999999451    	4.0227289915539455   	9.85	B	152.76436264786614 	1 
740 	28.742499999999122	-0.6341666666666032    	6.456322042888549    	4.65	A	175.87581233263748 	1 
741 	28.734166666665793	-0.3041666666666363    	17.290444838824225   	4.91	B	3507.7541475736043 	2 
742 	28.74916666666579 	-0.2698333333333064    	0.5608703392189254   	9.49	B	79.93305583761237  	1 
743 	28.778833333332454	0.19783333333331354    	5.569092327236916    	5.83	A	434.09854310921685 	1 
744 	28.717499999999127	0.45049999999995494    	5.468863390830265    	4.93	B	701.497193304797   	1 
745 	28.70083333333246 	0.43283333333329005    	11.66874719181933    	9.53	B	1402.1495216133926 	1 
746 	28.641499999999134	0.2778333333333055     	0.2693071838778979   	5.15	A	25.8693409104372   	1 
747 	28.60149999999914 	-0.33049999999996693   	2.517876504592841    	4.24	A	184.49577804158181 	1 
748 	28.418833333332493	-0.4114999999999588    	0.09434080352911041  	2.81	A	3.839003425655414  	1 
749 	28.396499999999158	-0.6051666666666061    	6.469763178228295    	4.19	A	108.32255103390624 	1 
750 	28.357499999999163	-0.26383333333330694   	0.4184572142071554   	2.91	B	21.910571061775038 	1 
751 	28.344499999999165	-0.24016666666664263   	5.451633715102059    	9.2 	B	222.97690857182167 	1 
752 	28.20049999999918 	-0.402833333333293     	0.5332671101841928   	3.01	B	48.586276257941556 	1 
753 	28.18083333333252 	-0.4044999999999595    	0.2113600253437509   	4.37	B	18.468820026066528 	1 
754 	28.167833333332517	-0.426166666666624     	0.3694644979598813   	4.38	B	6.962494153948079  	1 
755 	28.14983333333252 	0.014166666666665249   	20.568743995553024   	5.37	A	1572.4567429989763 	3 
756 	28.13216666666585 	0.21749999999997827    	8.004428697295692    	9.73	B	451.36134108118523 	1 
757 	28.126166666665853	0.18649999999998135    	0.6297473806226349   	5.13	B	54.117795672129446 	1 
758 	28.073166666665855	0.11716666666665496    	19.590755147686323   	5.13	B	2125.580929582654  	2 
759 	28.102499999999186	0.20783333333331255    	0.39459418616100034  	5.13	B	40.60432240605747  	1 
760 	28.087833333332522	0.06883333333332645    	9.704966903648506    	4.42	B	1298.1030151610398 	1 
