ID	l [deg]	b [deg]	Area [pc^2]	Distance [kpc]	Flag	Mass [kg]	# of distance points
992 	25.71749999999943 	-0.14483333333331883   	8.315822155539166e-05 	8.99	B	13077999.677571448	1 
993 	25.6941666666661  	-0.15783333333331753   	8.491007769043987e-05 	9.88	B	20038848.130487133	1 
994 	25.6831666666661  	-0.13816666666665284   	0.0004977542867635676 	5.12	B	118936901.70114778	3 
995 	25.66483333333277 	-0.15683333333331764   	2.7378709073004103e-05	5.1 	B	6786504.833461777 	1 
996 	25.666499999999434	-0.16316666666665033   	5.443580950500967e-05 	8.99	B	11497533.866222529	1 
997 	25.647499999999436	-0.16483333333331684   	0.0007202486755110073 	8.99	B	40437316.82503762 	1 
998 	25.64283333333277 	-0.11116666666665555   	0.00017048093419559133	9.88	B	28382656.768184662	1 
999 	25.588499999999442	-0.09583333333332375   	0.00033946664904766665	5.12	B	22377495.105650168	2 
1000	25.590833333332775	-0.07249999999999275   	0.00033166990052625023	9.85	B	21498080.179356225	1 
1001	25.56816666666611 	-0.09649999999999034   	0.00019210583347312513	9.85	B	17906443.620454356	1 
1002	25.55016666666611 	-0.08883333333332444   	4.608809167175775e-05 	3.78	B	4215304.446768267 	1 
1003	25.72083333333276 	0.23949999999997604    	0.00012618731192819954	5.87	B	20580614.135122348	1 
1004	25.68749999999943 	0.5308333333332802     	0.0014258881395398805 	3.05	A	20371044.735149644	5 
1005	25.69949999999943 	0.38516666666662813    	0.00043942199501049046	3.56	B	8856303.704524279 	1 
1006	25.66649999999943 	0.35583333333329775    	1.1710484638604441e-05	3.56	B	185151.89048791138	1 
1007	25.6621666666661  	0.34016666666663264    	2.1786481557076873e-05	8.97	B	408828.6383289982 	1 
1008	25.608833333332772	0.22916666666664373    	0.0007777928174137822 	6.03	B	206270810.63341945	2 
1009	25.612499999999436	0.29683333333330364    	0.0015580767175629776 	9.04	A	80916094.64301214 	1 
1010	25.589833333332773	0.24549999999997543    	8.404980018901678e-05 	9.52	B	10743331.322925253	1 
1011	25.585833333332772	0.21949999999997805    	0.00023675915780525122	9.47	B	13358258.63534826 	1 
1012	25.61049999999944 	0.023499999999997648   	0.00010449443659651268	4.95	A	28822000.320795026	1 
1013	25.573833333332775	-0.539499999999946     	0.0010406929546688294 	3.72	A	31123104.468320873	1 
1014	25.56649999999944 	-0.45916666666662076   	0.0003597192448182788 	3.79	A	8585127.163223915 	1 
1015	25.563499999999443	-0.019499999999998047  	0.0007195934661181207 	5.1 	A	10377755.674874412	1 
1016	25.54916666666611 	0.9841666666665682     	0.0001426788637710021 	2.94	A	1789170.114962391 	1 
1017	25.516166666666113	0.13949999999998605    	0.0006282858567006881 	5.76	A	26091323.840921104	1 
1018	25.508833333332785	0.09949999999999004    	0.0017736735826583265 	9.77	A	101098959.39053474	2 
1019	25.427833333332792	-0.6574999999999342    	0.0007186010713032431 	3.87	A	17822399.0718191  	4 
1020	25.39816666666613 	-0.6401666666666026    	0.0017895209789974796 	3.85	A	35115574.2336197  	6 
1021	25.461499999999454	0.15549999999998443    	6.154938881596874e-05 	2.78	A	3228621.669652883 	1 
1022	25.42383333333279 	-0.47016666666661966   	5.041267681078124e-05 	3.65	B	5098570.917602142 	1 
1023	25.41049999999946 	-0.4518333333332881    	7.951517152360021e-05 	4.71	B	8771778.155424053 	1 
1024	25.39449999999946 	-0.3614999999999638    	0.0006064615785526279 	3.47	A	26447938.280713934	2 
1025	25.244166666666143	-0.44749999999995516   	0.002021168639575521  	3.64	A	84298007.25853543 	2 
1026	25.142499999999487	-0.4711666666666195    	0.0005491917026668596 	3.56	B	34113048.82645893 	3 
1027	25.13583333333282 	-0.39283333333329395   	0.0006220997714325384 	3.54	B	30510169.35191993 	2 
1028	25.096166666666157	-0.4411666666666225    	5.036577858975849e-05 	3.46	B	2977373.8497180226	1 
1029	25.100166666666155	-0.4708333333332862    	4.350799837242723e-06 	3.55	B	384244.3840981143 	1 
1030	25.091499999999492	-0.4614999999999538    	1.6744423563026295e-06	0.41	B	144379.9748702781 	1 
1031	25.033499999999496	-0.459499999999954     	0.0007978767617499296 	3.63	B	32325541.941287946	1 
1032	25.411166666666126	0.4104999999999589     	0.0003169087262442267 	9.73	A	11728283.708198275	1 
1033	25.384166666666125	-0.3034999999999696    	0.0013417012571119303 	8.77	A	51250321.030979045	1 
1034	25.344499999999464	-0.06316666666666035   	0.0002704190455817312 	5.58	B	14174794.438881798	1 
1035	25.32816666666613 	-0.042166666666662446  	0.0009765966761907505 	9.53	B	54612304.11648419 	1 
1036	25.347166666666133	-0.5154999999999484    	0.0003952898071139612 	3.7 	A	6503547.779148432 	2 
1037	25.356499999999464	-0.34449999999996556   	8.228972479905512e-05 	3.58	A	8085102.366027882 	1 
1038	25.241166666666143	-0.21583333333331173   	0.0009549994930368516 	3.84	B	92454948.36117147 	4 
1039	25.24583333333281 	-0.2348333333333098    	0.000895661725858427  	9.79	B	63161404.90434438 	1 
1040	25.15983333333282 	-0.29783333333330353   	0.0023078966283338782 	3.88	A	192194297.99266762	4 
1041	25.299833333332803	0.7168333333332616     	0.00014710076639098   	3.01	A	1580683.542489602 	1 
1042	25.268499999999474	-0.6624999999999337    	0.0023693035035823188 	9.43	A	89096997.25558901 	2 
1043	25.23716666666614 	0.4531666666666213     	0.00023870204290888562	2.89	A	5541760.363068693 	1 
1044	25.185833333332813	0.5088333333332824     	0.00023205755039346816	3.0 	A	4428934.6531252265	1 
1045	25.254499999999474	-0.16616666666665006   	7.334413740216217e-05 	3.82	A	3954957.790927719 	1 
1046	25.200499999999483	0.21183333333331214    	0.003048041283325226  	9.59	B	115408054.6043617 	1 
1047	25.18116666666615 	0.18849999999998113    	0.0002072194775254096 	5.35	A	5480311.009204311 	1 
1048	25.148833333332817	0.7604999999999239     	0.0005819372467345422 	2.92	A	12347486.372826012	4 
1049	25.179833333332816	0.16583333333331676    	0.0003682467197601934 	9.51	A	16793751.995181017	1 
1050	25.13483333333282 	-0.014833333333331852  	0.002919694608231703  	9.8 	A	79915681.50833052 	1 
1051	25.119499999999487	-0.012166666666665452  	0.0022730742903602154 	9.71	A	24476761.596914835	2 
1052	25.077499999999493	0.040833333333329246   	0.0016913452844938676 	5.68	B	46017996.81460199 	2 
1053	25.069833333332827	0.06949999999999304    	0.0004653476505601531 	9.4 	B	5695427.121411408 	1 
1054	25.04116666666616 	0.05083333333332824    	0.0018417159398389073 	5.72	A	23612050.6949275  	2 
1055	25.029166666666164	-0.0034999999999996492 	0.0015363221135419544 	5.67	A	23079143.438360486	2 
1056	25.120499999999485	0.3051666666666361     	0.000637779809607405  	3.37	A	10819945.853157086	1 
1057	25.086833333332823	-0.10249999999998974   	0.0014391715165640176 	5.03	A	30117094.742223788	2 
1058	25.075833333332824	0.20216666666664643    	4.956784916642595e-05 	2.73	B	2437885.1235106336	1 
1059	25.074833333332826	0.18349999999998162    	0.0001350110814650646 	3.46	B	3901249.8856135122	1 
1060	25.078166666666156	-0.22683333333331063   	0.00013610593874911696	3.08	A	1915791.5204768486	1 
1061	24.92283333333284 	-0.16016666666665064   	0.002955152953193037  	3.12	A	132586783.73142478	7 
1062	24.962833333332835	-0.11583333333332174   	0.0007463797034481623 	4.59	A	7697982.969978801 	1 
1063	24.813833333332852	-0.10783333333332254   	0.00045430614909876656	3.2 	A	15322964.610489417	1 
1064	25.031499999999497	-0.6331666666666034    	1.4968494867147548e-05	3.57	B	555446.8447354706 	1 
1065	25.004833333332833	-0.6348333333332699    	0.0001846329139152337 	2.59	B	9316690.401826695 	1 
1066	24.990833333332834	-0.6834999999999316    	0.00017543766174261981	3.57	B	7074426.680226091 	1 
1067	25.017166666666164	0.6141666666666052     	0.00033896439144589304	9.41	A	7193313.476164947 	1 
1068	24.983833333332836	-0.9324999999999067    	0.00029632509087729934	2.87	A	4650657.93320256  	2 
1069	24.931166666666176	0.17383333333331594    	0.001632920394460596  	9.78	A	31464605.918763977	1 
1070	24.889166666666178	0.8884999999999111     	0.00010436436495826377	2.8 	A	2387425.9695976777	1 
1071	24.80149999999952 	-0.3421666666666324    	0.008781454114675727  	9.99	A	257245642.24331728	1 
1072	24.789166666666187	0.6341666666666032     	0.0003144782535752918 	2.81	A	21825019.942099832	2 
1073	24.77316666666619 	0.11649999999998835    	0.0006554875424371402 	5.8 	A	151175820.23725408	1 
1074	24.762499999999523	0.16449999999998355    	0.00025624435832576265	5.77	A	29395008.253603995	1 
1075	24.705166666666198	-0.42616666666662406   	0.0008092740042342018 	3.78	A	16095660.03243578 	1 
1076	24.626833333332872	0.15449999999998454    	0.0015298006543100694 	3.38	B	68299295.79027729 	2 
1077	24.64183333333287 	0.10883333333332244    	0.00042369329927976996	5.78	A	10690480.535173185	1 
1078	24.6821666666662  	0.39449999999996055    	0.00017359324286607628	9.3 	B	3464077.7751431013	1 
1079	24.659166666666202	0.37749999999996225    	0.0018474476171480472 	9.34	B	70145871.61869524 	3 
1080	24.65983333333287 	0.40949999999995906    	0.0002772452078647437 	2.98	B	21888793.737174317	1 
1081	24.66749999999953 	0.692833333333264      	0.00010310549082455667	2.76	A	1477728.2843804255	1 
1082	24.656499999999536	0.6708333333332662     	0.0001403358806096679 	2.76	A	1449287.2150530017	1 
1083	24.637833333332868	-0.3271666666666339    	2.0902982731279668e-05	2.2 	B	2495654.8508305755	1 
1084	24.617833333332868	-0.32349999999996765   	5.949814520376783e-05 	2.2 	B	7776420.950582406 	2 
1085	24.582166666666208	-0.3541666666666312    	8.054856276622423e-05 	2.2 	A	3562525.425756454 	1 
1086	24.56249999999954 	-0.31883333333330144   	4.672045983511725e-05 	2.2 	B	1459326.6938638103	1 
1087	24.56249999999954 	-0.30549999999996946   	1.4120980497149743e-05	2.2 	B	732825.126172051  	1 
1088	24.551499999999542	-0.36283333333329704   	3.9578061346999745e-05	2.2 	B	1128099.7709440056	1 
1089	24.6401666666662  	-0.10883333333332246   	0.0011736601886326455 	9.21	A	203593436.01831362	1 
1090	24.584499999999544	-0.4891666666666177    	0.0004828368386682366 	3.78	B	23216280.893359657	2 
1091	24.554499999999546	-0.48016666666661856   	9.245534388553059e-05 	3.21	B	8661514.99083103  	1 
1092	24.523166666666217	-0.5608333333332771    	0.0006172353277328342 	3.83	B	33994591.10464747 	1 
1093	24.544166666666214	-0.496166666666617     	0.00015664147841009798	3.78	B	11759678.055712296	2 
1094	24.475833333332886	-0.5184999999999481    	0.00042071512076695687	3.81	B	31068479.99038152 	1 
1095	24.493833333332883	-0.5024999999999497    	0.0001414050254757799 	3.86	B	9526426.929365512 	1 
1096	24.46816666666622 	-0.47349999999995257   	0.00047730593199276765	3.85	B	12676288.49910332 	1 
1097	24.42783333333289 	-0.526166666666614     	0.0002846635653657944 	3.76	B	22035010.126191426	2 
1098	24.446499999999556	-0.5004999999999499    	4.8456015553568875e-05	2.96	B	1733799.807479364 	1 
1099	24.41749999999956 	-0.42683333333329054   	0.0005063692975826236 	3.83	A	16032306.25092013 	1 
1100	24.367499999999563	-0.43549999999995637   	0.0014411650500675758 	2.95	A	40685495.21141708 	2 
1101	24.285833333332906	-0.6144999999999384    	0.0005416233139788241 	3.67	A	11716315.873071393	2 
1102	24.296499999999572	-0.6391666666666027    	7.750195838086825e-05 	3.83	A	727865.2200031946 	1 
1103	24.62283333333287 	-0.8358333333332497    	0.00029291306811209496	3.18	A	5722749.368869245 	1 
1104	24.589833333332873	-0.22916666666664373   	0.0002987668106983003 	3.05	A	4086682.2874652133	1 
1105	24.573833333332875	-0.07549999999999245   	0.00032367002363233374	3.46	A	11573404.100596566	1 
1106	24.56416666666621 	-0.7498333333332583    	0.000622321069895665  	3.21	A	40881580.68885424 	2 
1107	24.490499999999553	-0.6938333333332639    	0.001190192083329597  	3.19	A	69005682.77041349 	1 
1108	24.447499999999557	-0.739499999999926     	4.184745570898947e-05 	3.14	A	1432593.2826535564	1 
1109	24.56216666666621 	0.5881666666666079     	0.0019697927293139215 	9.53	A	207086742.94559592	1 
1110	24.529499999999548	0.5488333333332784     	0.007478359348081198  	9.5 	A	437514393.89245176	3 
1111	24.555166666666214	0.4954999999999504     	0.003112304581842255  	9.64	A	166289121.67949787	1 
1112	24.532166666666214	-0.17916666666664874   	0.00071014696312842   	2.94	A	29144063.63673781 	3 
1113	24.52283333333288 	0.3591666666666308     	0.00027996507317482446	5.82	B	33450883.09331744 	1 
1114	24.490166666666216	0.36216666666663044    	0.001208022922212582  	5.82	B	151791509.73092481	1 
1115	24.449166666666223	0.4241666666666243     	0.0022006391452157117 	9.16	B	179119449.8307714 	1 
1116	24.43083333333289 	0.39949999999996005    	0.004059813438433617  	9.71	B	241110773.36983547	1 
1117	24.47616666666622 	-0.040166666666662645  	0.0002229051968151552 	5.84	B	23647414.007118814	1 
1118	24.446166666666223	-0.038833333333329445  	3.210802990071171e-05 	3.08	B	3196318.7841347335	1 
1119	24.404166666666224	0.49949999999995004    	0.0011055214213925573 	9.74	B	49568625.19921953 	1 
1120	24.401166666666228	0.5361666666666131     	0.00011205589659210308	5.42	B	14911371.794361407	1 
1121	24.39149999999956 	0.5488333333332784     	0.0007788232812830021 	5.42	B	65870131.79156771 	1 
1122	24.43383333333289 	-0.23149999999997684   	0.00026923189666568705	3.69	B	40929731.34563721 	1 
1123	24.42416666666622 	-0.25283333333330804   	2.0235430579007218e-05	9.9 	B	2336308.756271368 	1 
1124	24.38049999999956 	-0.20949999999997904   	0.0012423203769563857 	3.5 	A	79600777.09705736 	3 
1125	24.365166666666227	-0.16616666666665003   	0.0007878949819840056 	3.57	B	67377621.83244161 	2 
1126	24.325499999999565	-0.12349999999998765   	0.0012470004499473726 	9.16	B	85098730.77885573 	1 
1127	24.43649999999956 	-0.36149999999996385   	4.002036584052996e-05 	2.2 	A	1227552.41251395  	1 
1128	24.39249999999956 	0.44816666666662186    	0.00033026404510285806	5.51	B	42159123.22724424 	2 
1129	24.404499999999558	-0.7631666666665903    	4.326106533803419e-06 	3.63	A	296710.5000190188 	1 
1130	24.374833333332894	0.3264999999999673     	0.0011652181257075286 	9.14	A	44194753.661495306	1 
1131	24.33416666666623 	0.15416666666665124    	0.0008442803862990163 	9.23	B	161161736.1080751 	1 
1132	24.323499999999566	0.10949999999998905    	0.0011340204564736184 	5.95	B	144916731.79420784	3 
1133	24.332166666666232	0.04316666666666234    	4.157293584413294e-05 	9.11	B	3594960.3535040286	1 
1134	24.297166666666236	0.20683333333331264    	0.0006803643440254866 	5.95	B	46258090.3696907  	1 
1135	24.299833333332902	0.14983333333331833    	0.00012785289804071755	5.95	B	18683027.45069525 	1 
1136	24.29449999999957 	0.2651666666666401     	0.00026911358799833516	5.99	B	37393527.57692049 	1 
1137	24.296833333332902	0.13783333333331954    	4.816950797785235e-05 	5.95	B	1819263.7207084168	1 
1138	24.26116666666624 	0.10283333333332305    	0.0007197902489713029 	5.4 	A	32066610.035960473	1 
1139	24.262499999999573	0.21249999999997873    	0.0032728452661186175 	9.22	A	154315010.8172566 	3 
1140	24.27749999999957 	0.2501666666666416     	0.00014859498760475047	9.26	B	20437094.829896323	1 
1141	24.270833333332906	0.19383333333331393    	0.00014827422140014954	9.25	B	5918810.757451365 	1 
1142	24.35116666666623 	-0.7141666666665952    	0.00011477351450255328	3.7 	A	1983542.2997600446	1 
1143	24.277833333332907	-0.9324999999999067    	0.001231667411629299  	3.24	A	18484096.968450233	5 
1144	24.261833333332905	0.6538333333332679     	4.879015818600024e-05 	0.77	A	663813.8122670772 	1 
1145	24.255499999999575	0.004166666666666249   	0.0012866594765737686 	4.97	A	43609332.89446928 	2 
1146	24.23383333333291 	-0.06616666666666005   	0.0005458359644007729 	3.39	A	17370177.737399753	1 
1147	24.24683333333291 	-0.7944999999999206    	0.0002632163978295455 	2.96	A	4313001.462449265 	2 
1148	24.21383333333291 	0.4318333333332901     	0.0005137531016528202 	9.65	A	6628731.771038723 	1 
1149	24.208166666666248	0.04883333333332845    	0.0009189364946819369 	9.36	A	28996286.160873942	1 
1150	24.19249999999958 	-0.034833333333329844  	0.0059092772526212565 	9.8 	A	242257832.49220863	1 
1151	24.156499999999586	0.07749999999999224    	0.0007652163836358622 	3.41	A	57608149.209585145	3 
1152	24.143499999999587	0.12816666666665383    	0.0011057556694806627 	9.26	A	69486257.40961547 	1 
1153	24.13183333333292 	-0.630499999999937     	0.0027301958185764275 	4.83	A	81381717.7725666  	1 
1154	24.159499999999582	-0.7818333333332551    	9.137309539341078e-05 	2.98	B	928110.2874917085 	1 
1155	24.11083333333292 	-0.7818333333332551    	0.00044711368673770697	3.57	B	6983397.519441733 	1 
1156	24.151166666666253	0.39449999999996055    	0.000723315753233147  	5.21	A	115682764.83151312	1 
1157	24.107166666666256	-0.16783333333331657   	0.001956440957555912  	4.69	A	45799786.71423484 	1 
1158	24.05016666666626 	-0.21549999999997846   	0.0007283059995271938 	4.66	A	24863488.467237424	1 
1159	24.087833333332924	0.3541666666666312     	0.0033418328447219845 	5.15	A	53765083.254143946	1 
1160	24.109166666666255	0.015499999999998446   	0.00014925996269365152	9.77	A	9685190.752780639 	1 
1161	24.089833333332923	-0.022166666666664454  	0.0016333565213128534 	3.54	A	93832885.93009318 	1 
1162	24.087833333332924	-0.10216666666665644   	0.0006306383317408226 	4.68	A	20559931.387847405	1 
1163	23.993166666666266	0.14716666666665196    	0.0008540583979958583 	4.63	B	94423722.42421934 	6 
1164	24.012499999999598	0.4908333333332842     	0.005469564340528664  	5.21	A	250924901.17557672	1 
1165	23.9804999999996  	0.38683333333329467    	0.0007271902133340829 	4.89	A	16112248.702668663	2 
1166	23.972499999999602	-0.29083333333330424   	0.00020998331402157265	4.33	A	6665683.111766925 	1 
1167	23.933833333332938	-0.28649999999997133   	0.0007072005815972758 	4.32	A	23484722.19845302 	1 
1168	23.856499999999613	-0.16983333333331635   	0.0009143403295746216 	4.68	B	70934676.42792962 	1 
1169	23.889166666666277	-0.18016666666664866   	4.160868168295351e-06 	3.56	B	328624.7131369909 	1 
1170	23.84616666666628 	-0.3044999999999696    	0.0006092025744961915 	3.56	A	33103167.026004095	1 
1171	23.853499999999617	0.07049999999999294    	0.00034608579976300446	3.49	B	16402299.310235728	1 
1172	23.884166666666278	0.06016666666666065    	9.19337606777181e-06  	2.77	B	249702.73413697854	1 
1173	23.838166666666282	0.11149999999998884    	0.0002732262562138338 	4.6 	A	6618745.037065732 	1 
1174	23.84616666666628 	0.5418333333332791     	0.0004558708655527516 	9.97	B	9544145.240983322 	1 
1175	23.82083333333295 	0.5044999999999495     	4.4498691391319765e-05	9.98	B	664578.3111013256 	1 
1176	23.84483333333295 	-0.5564999999999444    	0.00019499978797707758	3.88	A	2606615.2392513286	1 
1177	23.84316666666628 	0.48416666666661823    	0.0013680662403660045 	9.83	A	20842925.6311423  	1 
1178	23.82016666666628 	-0.6524999999999347    	0.0008308785655604718 	3.77	A	15491466.75062337 	3 
1179	23.783166666666286	-0.7951666666665872    	0.0012073085402089742 	4.64	A	18234564.686369162	3 
1180	23.80049999999962 	0.20383333333331294    	0.0016916019104545584 	4.64	A	137021345.9113767 	3 
1181	23.72149999999963 	0.25749999999997425    	0.000627381914661385  	4.6 	B	37723243.76673523 	1 
1182	23.716833333332964	0.27449999999997254    	0.00030269040998907735	9.3 	B	14436974.98243317 	1 
1183	23.68849999999963 	0.26916666666663974    	0.0005354948146031023 	4.6 	B	21635826.790079687	1 
1184	23.72383333333296 	-0.15716666666665094   	0.0007565139503250376 	4.68	A	23206227.540845413	1 
1185	23.733166666666293	-0.011499999999998848  	0.00035422756102024543	4.69	A	25741832.07597553 	1 
1186	23.72583333333296 	-0.826166666666584     	0.00017606458706961533	3.95	A	2740712.388119671 	1 
1187	23.6931666666663  	-0.48916666666661773   	0.0006305008721147527 	3.98	A	12182076.19083199 	1 
1188	23.69649999999963 	-0.7958333333332537    	0.00019774760396620652	3.89	A	3178346.1923580025	1 
1189	23.41949999999966 	-0.10616666666665604   	0.0026055184887672977 	5.34	B	189334220.73966333	1 
1190	23.646833333332967	0.1954999999999804     	0.002095193364047812  	4.92	A	65638058.39311715 	1 
1191	23.6551666666663  	-0.14283333333331902   	0.0005417153730861857 	3.2 	A	30335595.709180184	2 
1192	23.57516666666631 	-0.16516666666665014   	0.00023091304960851314	4.93	A	3452001.656416714 	1 
1193	23.55983333333298 	0.3311666666666336     	0.000632490734639939  	4.98	A	14041974.909032784	1 
1194	23.52583333333298 	-0.7641666666665903    	0.000938421457600861  	4.26	A	21157513.030914072	1 
1195	23.508833333332984	-0.7311666666665936    	8.220049626445122e-06 	3.86	A	62304.371994031375	1 
1196	23.477833333332985	-0.5354999999999465    	0.001173712482643564  	4.48	B	81707242.82206574 	1 
1197	23.49049999999965 	-0.46383333333328697   	0.00011644992705663431	3.96	B	8452313.98017328  	1 
1198	23.469166666666318	-0.4561666666666211    	0.00016643595197076918	3.9 	B	13053486.462945323	1 
1199	23.477166666666317	-0.49483333333328383   	5.49379059980146e-05  	4.46	B	4228112.441273342 	1 
1200	23.443499999999656	-0.5254999999999475    	0.0017136676490158331 	3.92	B	73915455.39703165 	3 
1201	23.47616666666632 	0.11549999999998845    	0.002820636923096985  	4.87	A	201740326.23691818	2 
1202	23.50383333333298 	-0.2484999999999751    	7.93833889508435e-05  	3.71	A	3389089.259948754 	1 
1203	23.45616666666632 	-0.039166666666662756  	0.0017163776772140377 	4.64	A	120116461.8746848 	2 
1204	23.384833333332995	-0.7888333333332544    	0.0008762074382521395 	3.92	A	14586248.199166644	2 
1205	23.441166666666323	0.4351666666666231     	0.00010312630228667651	5.73	A	11449296.830817252	1 
1206	23.365499999999663	-0.289499999999971     	0.00229415518218781   	5.52	B	222132682.20324674	3 
1207	23.36416666666633 	-0.26249999999997375   	8.779857785025915e-05 	9.82	B	3779469.7481800676	1 
1208	23.295166666666336	-0.24116666666664252   	0.0008188285215147843 	4.59	B	87160321.1876483  	1 
1209	23.293833333333   	-0.20249999999997972   	0.000920228343651336  	4.59	A	51787535.79727291 	2 
1210	23.295833333333004	-0.31849999999996814   	0.00040281828076609044	4.59	B	59059928.84364636 	1 
1211	23.279833333333002	-0.2784999999999721    	3.032238492453317e-05 	3.91	B	6976383.926475814 	1 
1212	23.271499999999673	-0.26283333333330705   	6.595979991301711e-05 	4.59	B	15927201.969996797	1 
1213	23.256499999999672	-0.24383333333330892   	1.226349014865932e-05 	3.91	B	1300690.3712513556	1 
1214	23.386499999999664	-0.33849999999996616   	0.0014562716371496359 	9.8 	A	39105200.74018838 	1 
1215	23.37416666666633 	0.19716666666664695    	0.0010111955227943294 	4.45	A	60892866.11367664 	1 
1216	23.381833333332995	0.2874999999999713     	0.00012906728415411998	4.59	A	5435821.42750884  	1 
1217	23.378833333332995	0.09883333333332345    	0.00041911201168723703	4.84	A	7356387.353533504 	1 
1218	23.331499999999668	-0.40749999999995923   	0.0009861033766595578 	3.86	A	12875806.04113892 	1 
1219	23.326166666666335	0.05216666666666145    	3.102816114756805e-05 	4.7 	B	14494189.456633069	1 
1220	23.31849999999967 	0.03449999999999655    	6.8744402178687e-05   	4.74	B	9330651.45045075  	1 
1221	23.29716666666634 	0.05449999999999455    	3.970037404110288e-05 	3.54	B	21992933.609295208	1 
1222	23.27349999999967 	0.07883333333332546    	0.0006020203293418554 	4.56	A	45728871.68331062 	1 
1223	23.25883333333301 	0.20083333333331324    	0.004021256188645196  	9.46	A	220596220.3881555 	1 
1224	23.223166666666344	0.00016666666666665178 	0.0012950909828129708 	4.51	A	176914824.37608963	3 
1225	23.22749999999968 	0.16549999999998344    	0.00019951948125040205	4.59	A	17999871.835634276	1 
1226	23.337499999999665	-0.060833333333327244  	0.001720997036568623  	5.25	A	227857025.0808009 	3 
1227	23.324833333333004	-0.6904999999999308    	0.0001335216241292758 	4.04	A	1081684.1002191184	1 
1228	23.29416666666634 	-0.696166666666597     	0.000548008261283278  	3.9 	A	9016539.303628515 	1 
1229	23.305833333333005	-0.7308333333332602    	4.811713679718743e-05 	3.97	A	380709.6082305132 	1 
1230	23.14116666666635 	-0.359499999999964     	0.0053950191345482285 	4.51	A	341774093.55988586	8 
1231	23.250833333333006	-0.062166666666660444  	0.0008089155751318183 	5.18	A	34517020.9921031  	1 
1232	23.238499999999675	-0.4838333333332849    	0.001828371411544676  	3.88	A	35847302.88227901 	7 
1233	23.19549999999968 	-0.639499999999936     	0.0018524745305793773 	4.01	A	61233370.43941598 	1 
1234	23.222166666666343	-0.7264999999999273    	0.0002571381403587242 	4.29	A	4422217.882980785 	2 
1235	23.22483333333301 	-0.17383333333331596   	8.119005049820454e-05 	5.26	B	6766208.25114416  	1 
1236	23.20749999999968 	-0.17083333333331624   	2.1270825188862026e-05	4.6 	B	1646318.799361836 	1 
1237	23.21783333333301 	0.10283333333332305    	0.0003843323421524901 	9.62	A	20928439.581981465	1 
1238	23.121499999999685	-0.5191666666666147    	0.0016972973301676128 	3.64	A	80384973.06521364 	1 
1239	23.11783333333302 	0.13683333333331965    	0.0007269524936227834 	3.98	A	38457857.9128877  	3 
1240	23.093166666666356	0.16116666666665055    	0.0022315309714524157 	9.79	A	111816909.01640722	2 
1241	23.04083333333303 	0.29216666666663743    	0.0017324092875531684 	4.49	B	183607234.78657866	3 
1242	23.06716666666636 	0.05083333333332825    	0.0016640291925776754 	5.16	A	180274017.8544448 	1 
1243	23.06116666666636 	0.07583333333332574    	0.008604660439350403  	9.81	A	469703511.7495539 	3 
1244	23.06216666666636 	0.20849999999997915    	0.0008755865744733341 	9.65	B	29511336.430758413	1 
1245	22.92283333333304 	0.16749999999998325    	0.010370551560044301  	9.67	A	450502104.31535804	2 
1246	23.13349999999969 	0.7024999999999297     	7.410356690673545e-05 	2.61	A	2333780.7250782955	1 
1247	23.102833333333024	-0.07116666666665955   	0.00034791942062894414	4.25	B	62691838.004608236	1 
1248	23.083833333333025	-0.07983333333332535   	0.00022164857008107852	9.7 	B	27515454.680888638	1 
1249	23.098499999999692	-0.8098333333332524    	0.00014516972988958395	3.7 	A	5495252.287737965 	2 
1250	23.077166666666358	-0.20916666666664574   	0.0006953280459067656 	4.76	A	11156697.878489755	1 
1251	23.015499999999697	-0.17749999999998223   	0.0010992301574832396 	4.51	A	51049097.8311529  	1 
1252	23.008166666666366	-0.4001666666666266    	4.927383074052887e-05 	4.6 	A	2119545.483269408 	1 
1253	22.958166666666372	0.03616666666666305    	0.0013583141509346584 	4.62	A	91305510.48795535 	1 
1254	22.956833333333037	0.23583333333330975    	0.0035865327183181995 	9.58	A	166573069.78064442	1 
1255	22.95316666666637 	-0.11116666666665556   	0.000389884285030042  	4.07	A	31429837.977348987	2 
1256	22.95416666666637 	-0.16083333333331726   	0.0017773615400670706 	4.05	A	109175295.88632758	5 
1257	22.829499999999715	-0.4408333333332892    	0.007278492924512849  	4.54	A	541167467.451848  	9 
1258	22.90183333333304 	-0.4338333333332899    	0.00024284708552529548	4.49	A	19470129.004230585	1 
1259	22.936166666666374	-0.2514999999999748    	0.00021843217397671635	4.45	A	19493860.024522588	1 
1260	22.879499999999712	-0.09749999999999023   	0.0011248891485743746 	4.86	A	30009989.648048464	1 
1261	22.883166666666376	0.3974999999999602     	0.00027193531331202677	9.34	B	9005335.08675815  	1 
1262	22.87149999999971 	0.4188333333332914     	0.0005360865833567526 	5.97	B	59300314.05267985 	1 
1263	22.844833333333046	0.40649999999995934    	0.00011184774880145243	9.35	B	7942350.520286771 	1 
1264	22.821499999999716	0.3918333333332941     	9.722902479422651e-05 	5.97	B	6494507.618030373 	1 
1265	22.80649999999972 	0.40183333333329313    	0.0008221341204305019 	9.4 	B	78896594.04960279 	1 
1266	22.79049999999972 	0.36849999999996313    	0.0008423156662187314 	5.96	B	89701073.87822859 	1 
